 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> April 17, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\7Li_Al.txt

 Ion = Lithium [3] , Mass = 7 amu

 Target Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   1.00 GeV   3.964E-02  1.423E-05   53.63 mm     2.35 mm   731.85 um  
   1.10 GeV   3.715E-02  1.304E-05   63.28 mm     2.72 mm   857.30 um  
   1.20 GeV   3.505E-02  1.203E-05   73.53 mm     3.09 mm   989.49 um  
   1.30 GeV   3.326E-02  1.118E-05   84.37 mm     3.45 mm     1.13 mm  
   1.40 GeV   3.171E-02  1.044E-05   95.76 mm     3.82 mm     1.27 mm  
   1.50 GeV   3.037E-02  9.797E-06  107.68 mm     4.18 mm     1.42 mm  
   1.60 GeV   2.919E-02  9.231E-06  120.11 mm     4.54 mm     1.58 mm  
   1.70 GeV   2.814E-02  8.729E-06  133.02 mm     4.90 mm     1.74 mm  
   1.80 GeV   2.721E-02  8.281E-06  146.39 mm     5.26 mm     1.90 mm  
   2.00 GeV   2.562E-02  7.513E-06  174.42 mm     6.61 mm     2.24 mm  
   2.25 GeV   2.402E-02  6.739E-06  211.71 mm     8.47 mm     2.69 mm  
   2.50 GeV   2.275E-02  6.113E-06  251.29 mm    10.17 mm     3.15 mm  
   2.75 GeV   2.170E-02  5.597E-06  292.92 mm    11.77 mm     3.63 mm  
   3.00 GeV   2.084E-02  5.164E-06  336.41 mm    13.30 mm     4.12 mm  
   3.25 GeV   2.011E-02  4.795E-06  381.60 mm    14.77 mm     4.63 mm  
   3.50 GeV   1.949E-02  4.477E-06  428.31 mm    16.20 mm     5.14 mm  
   3.75 GeV   1.896E-02  4.200E-06  476.43 mm    17.60 mm     5.66 mm  
   4.00 GeV   1.850E-02  3.956E-06  525.81 mm    18.95 mm     6.18 mm  
   4.50 GeV   1.775E-02  3.546E-06  627.92 mm    23.86 mm     7.25 mm  
   5.00 GeV   1.716E-02  3.216E-06  733.95 mm    28.22 mm     8.32 mm  
   5.50 GeV   1.669E-02  2.943E-06  843.28 mm    32.21 mm     9.40 mm  
   6.00 GeV   1.632E-02  2.715E-06  955.39 mm    35.94 mm    10.48 mm  
   6.50 GeV   1.601E-02  2.520E-06    1.07 m     39.45 mm    11.55 mm  
   7.00 GeV   1.576E-02  2.352E-06    1.19 m     42.78 mm    12.61 mm  
   8.00 GeV   1.537E-02  2.077E-06    1.42 m     54.47 mm    14.72 mm  
   9.00 GeV   1.511E-02  1.862E-06    1.67 m     64.44 mm    16.78 mm  
  10.00 GeV   1.492E-02  1.688E-06    1.91 m     73.32 mm    18.78 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.7019E+01                 eV / Angstrom 
  2.7019E+02                keV / micron   
  2.7019E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.4804E+01                 eV / (1E15 atoms/cm2)
  1.8181E+00                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
